job_id,kind,dataset,setting,method,seed,status,repository_relative_report_paths,valid_reports,issues
comparison_tm_fpca_nargp_hf200_lfx10_seed_230,comparison,TM,hf200_lfx10,fpca-nargp,230,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_230/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_240,comparison,TM,hf200_lfx10,fpca-nargp,240,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_240/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_250,comparison,TM,hf200_lfx10,fpca-nargp,250,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_250/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_260,comparison,TM,hf200_lfx10,fpca-nargp,260,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_260/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_270,comparison,TM,hf200_lfx10,fpca-nargp,270,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_270/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_280,comparison,TM,hf200_lfx10,fpca-nargp,280,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_280/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_290,comparison,TM,hf200_lfx10,fpca-nargp,290,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_290/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_300,comparison,TM,hf200_lfx10,fpca-nargp,300,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_300/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_311,comparison,TM,hf200_lfx10,fpca-nargp,311,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_311/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_322,comparison,TM,hf200_lfx10,fpca-nargp,322,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_322/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_333,comparison,TM,hf200_lfx10,fpca-nargp,333,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_333/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_344,comparison,TM,hf200_lfx10,fpca-nargp,344,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_344/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_355,comparison,TM,hf200_lfx10,fpca-nargp,355,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_355/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_366,comparison,TM,hf200_lfx10,fpca-nargp,366,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_366/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_377,comparison,TM,hf200_lfx10,fpca-nargp,377,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_377/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_388,comparison,TM,hf200_lfx10,fpca-nargp,388,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_388/report.json,True,
comparison_tm_fpca_nargp_hf200_lfx10_seed_399,comparison,TM,hf200_lfx10,fpca-nargp,399,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf200_lfx10/seed_399/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_200,comparison,TM,hf300_lfx10,fpca-nargp,200,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_200/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_210,comparison,TM,hf300_lfx10,fpca-nargp,210,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_210/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_220,comparison,TM,hf300_lfx10,fpca-nargp,220,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_220/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_230,comparison,TM,hf300_lfx10,fpca-nargp,230,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_230/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_240,comparison,TM,hf300_lfx10,fpca-nargp,240,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_240/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_250,comparison,TM,hf300_lfx10,fpca-nargp,250,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_250/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_260,comparison,TM,hf300_lfx10,fpca-nargp,260,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_260/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_270,comparison,TM,hf300_lfx10,fpca-nargp,270,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_270/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_280,comparison,TM,hf300_lfx10,fpca-nargp,280,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_280/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_290,comparison,TM,hf300_lfx10,fpca-nargp,290,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_290/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_300,comparison,TM,hf300_lfx10,fpca-nargp,300,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_300/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_311,comparison,TM,hf300_lfx10,fpca-nargp,311,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_311/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_322,comparison,TM,hf300_lfx10,fpca-nargp,322,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_322/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_333,comparison,TM,hf300_lfx10,fpca-nargp,333,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_333/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_344,comparison,TM,hf300_lfx10,fpca-nargp,344,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_344/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_355,comparison,TM,hf300_lfx10,fpca-nargp,355,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_355/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_366,comparison,TM,hf300_lfx10,fpca-nargp,366,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_366/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_377,comparison,TM,hf300_lfx10,fpca-nargp,377,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_377/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_388,comparison,TM,hf300_lfx10,fpca-nargp,388,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_388/report.json,True,
comparison_tm_fpca_nargp_hf300_lfx10_seed_399,comparison,TM,hf300_lfx10,fpca-nargp,399,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf300_lfx10/seed_399/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_200,comparison,TM,hf400_lfx10,fpca-nargp,200,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_200/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_210,comparison,TM,hf400_lfx10,fpca-nargp,210,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_210/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_220,comparison,TM,hf400_lfx10,fpca-nargp,220,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_220/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_230,comparison,TM,hf400_lfx10,fpca-nargp,230,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_230/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_240,comparison,TM,hf400_lfx10,fpca-nargp,240,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_240/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_250,comparison,TM,hf400_lfx10,fpca-nargp,250,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_250/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_260,comparison,TM,hf400_lfx10,fpca-nargp,260,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_260/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_270,comparison,TM,hf400_lfx10,fpca-nargp,270,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_270/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_280,comparison,TM,hf400_lfx10,fpca-nargp,280,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_280/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_290,comparison,TM,hf400_lfx10,fpca-nargp,290,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_290/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_300,comparison,TM,hf400_lfx10,fpca-nargp,300,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_300/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_311,comparison,TM,hf400_lfx10,fpca-nargp,311,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_311/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_322,comparison,TM,hf400_lfx10,fpca-nargp,322,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_322/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_333,comparison,TM,hf400_lfx10,fpca-nargp,333,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_333/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_344,comparison,TM,hf400_lfx10,fpca-nargp,344,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_344/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_355,comparison,TM,hf400_lfx10,fpca-nargp,355,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_355/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_366,comparison,TM,hf400_lfx10,fpca-nargp,366,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_366/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_377,comparison,TM,hf400_lfx10,fpca-nargp,377,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_377/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_388,comparison,TM,hf400_lfx10,fpca-nargp,388,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_388/report.json,True,
comparison_tm_fpca_nargp_hf400_lfx10_seed_399,comparison,TM,hf400_lfx10,fpca-nargp,399,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf400_lfx10/seed_399/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_200,comparison,TM,hf500_lfx10,fpca-nargp,200,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_200/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_210,comparison,TM,hf500_lfx10,fpca-nargp,210,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_210/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_220,comparison,TM,hf500_lfx10,fpca-nargp,220,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_220/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_230,comparison,TM,hf500_lfx10,fpca-nargp,230,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_230/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_240,comparison,TM,hf500_lfx10,fpca-nargp,240,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_240/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_250,comparison,TM,hf500_lfx10,fpca-nargp,250,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_250/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_260,comparison,TM,hf500_lfx10,fpca-nargp,260,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_260/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_270,comparison,TM,hf500_lfx10,fpca-nargp,270,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_270/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_280,comparison,TM,hf500_lfx10,fpca-nargp,280,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_280/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_290,comparison,TM,hf500_lfx10,fpca-nargp,290,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_290/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_300,comparison,TM,hf500_lfx10,fpca-nargp,300,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_300/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_311,comparison,TM,hf500_lfx10,fpca-nargp,311,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_311/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_322,comparison,TM,hf500_lfx10,fpca-nargp,322,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_322/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_333,comparison,TM,hf500_lfx10,fpca-nargp,333,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_333/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_344,comparison,TM,hf500_lfx10,fpca-nargp,344,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_344/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_355,comparison,TM,hf500_lfx10,fpca-nargp,355,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_355/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_366,comparison,TM,hf500_lfx10,fpca-nargp,366,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_366/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_377,comparison,TM,hf500_lfx10,fpca-nargp,377,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_377/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_388,comparison,TM,hf500_lfx10,fpca-nargp,388,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_388/report.json,True,
comparison_tm_fpca_nargp_hf500_lfx10_seed_399,comparison,TM,hf500_lfx10,fpca-nargp,399,SUCCEEDED,result_out/final_runs/comparisons/tm/fpca_nargp/hf500_lfx10/seed_399/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_200,comparison,TM,hf50_lfx10,mf-deeponet,200,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_200/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_210,comparison,TM,hf50_lfx10,mf-deeponet,210,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_210/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_220,comparison,TM,hf50_lfx10,mf-deeponet,220,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_220/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_230,comparison,TM,hf50_lfx10,mf-deeponet,230,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_230/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_240,comparison,TM,hf50_lfx10,mf-deeponet,240,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_240/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_250,comparison,TM,hf50_lfx10,mf-deeponet,250,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_250/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_260,comparison,TM,hf50_lfx10,mf-deeponet,260,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_260/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_270,comparison,TM,hf50_lfx10,mf-deeponet,270,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_270/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_280,comparison,TM,hf50_lfx10,mf-deeponet,280,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_280/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_290,comparison,TM,hf50_lfx10,mf-deeponet,290,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_290/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_300,comparison,TM,hf50_lfx10,mf-deeponet,300,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_300/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_311,comparison,TM,hf50_lfx10,mf-deeponet,311,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_311/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_322,comparison,TM,hf50_lfx10,mf-deeponet,322,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_322/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_333,comparison,TM,hf50_lfx10,mf-deeponet,333,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_333/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_344,comparison,TM,hf50_lfx10,mf-deeponet,344,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_344/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_355,comparison,TM,hf50_lfx10,mf-deeponet,355,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_355/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_366,comparison,TM,hf50_lfx10,mf-deeponet,366,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_366/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_377,comparison,TM,hf50_lfx10,mf-deeponet,377,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_377/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_388,comparison,TM,hf50_lfx10,mf-deeponet,388,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_388/report.json,True,
comparison_tm_mf_deeponet_hf50_lfx10_seed_399,comparison,TM,hf50_lfx10,mf-deeponet,399,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf50_lfx10/seed_399/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_200,comparison,TM,hf100_lfx10,mf-deeponet,200,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_200/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_210,comparison,TM,hf100_lfx10,mf-deeponet,210,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_210/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_220,comparison,TM,hf100_lfx10,mf-deeponet,220,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_220/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_230,comparison,TM,hf100_lfx10,mf-deeponet,230,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_230/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_240,comparison,TM,hf100_lfx10,mf-deeponet,240,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_240/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_250,comparison,TM,hf100_lfx10,mf-deeponet,250,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_250/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_260,comparison,TM,hf100_lfx10,mf-deeponet,260,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_260/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_270,comparison,TM,hf100_lfx10,mf-deeponet,270,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_270/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_280,comparison,TM,hf100_lfx10,mf-deeponet,280,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_280/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_290,comparison,TM,hf100_lfx10,mf-deeponet,290,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_290/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_300,comparison,TM,hf100_lfx10,mf-deeponet,300,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_300/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_311,comparison,TM,hf100_lfx10,mf-deeponet,311,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_311/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_322,comparison,TM,hf100_lfx10,mf-deeponet,322,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_322/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_333,comparison,TM,hf100_lfx10,mf-deeponet,333,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_333/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_344,comparison,TM,hf100_lfx10,mf-deeponet,344,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_344/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_355,comparison,TM,hf100_lfx10,mf-deeponet,355,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_355/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_366,comparison,TM,hf100_lfx10,mf-deeponet,366,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_366/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_377,comparison,TM,hf100_lfx10,mf-deeponet,377,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_377/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_388,comparison,TM,hf100_lfx10,mf-deeponet,388,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_388/report.json,True,
comparison_tm_mf_deeponet_hf100_lfx10_seed_399,comparison,TM,hf100_lfx10,mf-deeponet,399,SUCCEEDED,result_out/final_runs/comparisons/tm/mf_deeponet/hf100_lfx10/seed_399/report.json,True,
